,Item Name,Date,Price
28209,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-02,325
28210,Other-Dambulla-Wholesale-Potatoes (local) ,2023-11-02,210
28211,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-02,135
28212,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-02,225
28213,Vegetable-Dambulla-Wholesale-Lime ,2023-11-02,"1,450"
28214,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-02,265
28215,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-02,65
28216,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-02,240
28217,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-02,110
28218,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-02,145
28219,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-02,275
28220,Vegetable-Dambulla-Wholesale-Beans ,2023-11-02,310
28221,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-03,145
28222,Other-Dambulla-Wholesale-Coconut ,2023-11-03,75
28223,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-03,"1,025"
28224,Other-Dambulla-Wholesale-Potatoes (local) ,2023-11-03,205
28225,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-03,245
28226,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-03,290
28227,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-03,325
28228,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-03,400
28229,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-03,115
28230,Vegetable-Dambulla-Wholesale-Beans ,2023-11-03,295
28231,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-03,235
28232,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-03,175
28233,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-03,125
28234,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-03,345
28235,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-03,65
28236,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-03,225
28237,Vegetable-Dambulla-Wholesale-Lime ,2023-11-03,"1,350"
28238,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-03,290
28239,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-06,295
28240,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-06,135
28241,Other-Dambulla-Wholesale-Coconut ,2023-11-06,78
28242,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-06,"1,025"
28243,Other-Dambulla-Wholesale-Potatoes (local) ,2023-11-06,225
28244,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-06,210
28245,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-06,285
28246,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-06,325
28247,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-06,575
28248,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-06,80
28249,Vegetable-Dambulla-Wholesale-Lime ,2023-11-06,"1,350"
28250,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-06,275
28251,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-06,255
28252,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-06,175
28253,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-06,175
28254,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-06,210
28255,Vegetable-Dambulla-Wholesale-Beans ,2023-11-06,255
28256,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-06,95
28257,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-07,275
28258,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-07,355
28259,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-07,225
28260,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-07,285
28261,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-07,"1,015"
28262,Other-Dambulla-Wholesale-Coconut ,2023-11-07,78
28263,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-07,178
28264,Other-Dambulla-Wholesale-Potatoes (local) ,2023-11-07,225
28265,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-07,150
28266,Vegetable-Dambulla-Wholesale-Beans ,2023-11-07,265
28267,Vegetable-Dambulla-Wholesale-Lime ,2023-11-07,"1,450"
28268,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-07,275
28269,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-07,85
28270,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-07,250
28271,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-07,165
28272,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-07,165
28273,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-07,195
28274,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-07,375
28275,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-08,165
28276,Other-Dambulla-Wholesale-Coconut ,2023-11-08,80
28277,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-08,"1,025"
28278,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-08,195
28279,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-08,245
28280,Other-Dambulla-Wholesale-Red Onions (imp) ,2023-11-08,395
28281,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-08,390
28282,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-08,300
28283,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-08,130
28284,Vegetable-Dambulla-Wholesale-Beans ,2023-11-08,290
28285,Vegetable-Dambulla-Wholesale-Lime ,2023-11-08,"1,350"
28286,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-08,250
28287,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-08,70
28288,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-08,275
28289,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-08,175
28290,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-08,195
28291,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-08,225
28292,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-08,375
28293,Other-Dambulla-Wholesale-Red Onions (imp) ,2023-11-09,390
28294,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-09,255
28295,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-09,225
28296,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-09,385
28297,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-09,"1,125"
28298,Other-Dambulla-Wholesale-Coconut ,2023-11-09,78
28299,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-09,163
28300,Other-Dambulla-Wholesale-Potatoes (local) ,2023-11-09,235
28301,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-09,390
28302,Vegetable-Dambulla-Wholesale-Beans ,2023-11-09,290
28303,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-09,390
28304,Vegetable-Dambulla-Wholesale-Lime ,2023-11-09,"1,350"
28305,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-09,260
28306,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-09,68
28307,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-09,290
28308,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-09,190
28309,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-09,185
28310,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-09,245
28311,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-09,135
28312,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-10,245
28313,Other-Dambulla-Wholesale-Red Onions (imp) ,2023-11-10,390
28314,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-10,255
28315,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-10,325
28316,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-10,"1,075"
28317,Other-Dambulla-Wholesale-Coconut ,2023-11-10,75
28318,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-10,158
28319,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-10,225
28320,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-10,160
28321,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-10,83
28322,Vegetable-Dambulla-Wholesale-Lime ,2023-11-10,"1,250"
28323,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-10,290
28324,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-10,445
28325,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-10,245
28326,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-10,190
28327,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-10,190
28328,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-10,225
28329,Vegetable-Dambulla-Wholesale-Beans ,2023-11-10,290
28330,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-13,178
28331,Other-Dambulla-Wholesale-Coconut ,2023-11-13,75
28332,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-13,"1,025"
28333,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-13,205
28334,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-13,245
28335,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-13,350
28336,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-13,340
28337,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-13,140
28338,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-13,545
28339,Vegetable-Dambulla-Wholesale-Lime ,2023-11-13,"1,150"
28340,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-13,275
28341,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-13,68
28342,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-13,290
28343,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-13,245
28344,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-13,225
28345,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-13,335
28346,Vegetable-Dambulla-Wholesale-Beans ,2023-11-13,345
28347,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-14,155
28348,Other-Dambulla-Wholesale-Coconut ,2023-11-14,73
28349,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-14,"1,010"
28350,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-14,195
28351,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-14,245
28352,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-14,375
28353,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-14,340
28354,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-14,100
28355,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-14,545
28356,Vegetable-Dambulla-Wholesale-Lime ,2023-11-14,"1,250"
28357,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-14,275
28358,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-14,83
28359,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-14,255
28360,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-14,245
28361,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-14,215
28362,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-14,345
28363,Vegetable-Dambulla-Wholesale-Beans ,2023-11-14,345
28364,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-15,345
28365,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-15,260
28366,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-15,200
28367,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-15,165
28368,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-15,"1,060"
28369,Other-Dambulla-Wholesale-Coconut ,2023-11-15,78
28370,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-15,310
28371,Other-Dambulla-Wholesale-Potatoes (local) ,2023-11-15,275
28372,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-15,160
28373,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-15,535
28374,Vegetable-Dambulla-Wholesale-Lime ,2023-11-15,"1,325"
28375,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-15,245
28376,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-15,60
28377,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-15,300
28378,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-15,220
28379,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-15,180
28380,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-15,285
28381,Vegetable-Dambulla-Wholesale-Beans ,2023-11-15,325
28382,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-16,175
28383,Other-Dambulla-Wholesale-Coconut ,2023-11-16,73
28384,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-16,"1,010"
28385,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-16,190
28386,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-16,248
28387,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-16,395
28388,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-16,320
28389,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-16,160
28390,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-16,525
28391,Vegetable-Dambulla-Wholesale-Lime ,2023-11-16,"1,250"
28392,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-16,275
28393,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-16,75
28394,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-16,290
28395,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-16,175
28396,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-16,185
28397,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-16,275
28398,Vegetable-Dambulla-Wholesale-Beans ,2023-11-16,325
28399,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-17,405
28400,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-17,245
28401,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-17,210
28402,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-17,163
28403,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-17,"1,010"
28404,Other-Dambulla-Wholesale-Coconut ,2023-11-17,78
28405,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-17,360
28406,Other-Dambulla-Wholesale-Potatoes (local) ,2023-11-17,290
28407,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-17,150
28408,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-17,525
28409,Vegetable-Dambulla-Wholesale-Lime ,2023-11-17,"1,050"
28410,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-17,225
28411,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-17,83
28412,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-17,290
28413,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-17,210
28414,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-17,205
28415,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-17,235
28416,Vegetable-Dambulla-Wholesale-Beans ,2023-11-17,340
28417,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-20,175
28418,Other-Dambulla-Wholesale-Coconut ,2023-11-20,83
28419,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-20,"1,010"
28420,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-20,185
28421,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-20,255
28422,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-20,390
28423,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-20,395
28424,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-20,105
28425,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-20,510
28426,Vegetable-Dambulla-Wholesale-Lime ,2023-11-20,"1,050"
28427,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-20,275
28428,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-20,88
28429,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-20,310
28430,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-20,245
28431,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-20,235
28432,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-20,265
28433,Vegetable-Dambulla-Wholesale-Beans ,2023-11-20,390
28434,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-21,173
28435,Other-Dambulla-Wholesale-Coconut ,2023-11-21,75
28436,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-21,"1,010"
28437,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-21,180
28438,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-21,245
28439,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-21,325
28440,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-21,390
28441,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-21,160
28442,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-21,475
28443,Vegetable-Dambulla-Wholesale-Lime ,2023-11-21,850
28444,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-21,235
28445,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-21,83
28446,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-21,235
28447,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-21,290
28448,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-21,245
28449,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-21,270
28450,Vegetable-Dambulla-Wholesale-Beans ,2023-11-21,415
28451,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-22,305
28452,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-22,243
28453,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-22,188
28454,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-22,165
28455,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-22,"1,010"
28456,Other-Dambulla-Wholesale-Coconut ,2023-11-22,85
28457,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-22,425
28458,Other-Dambulla-Wholesale-Potatoes (local) ,2023-11-22,275
28459,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-22,115
28460,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-22,250
28461,Vegetable-Dambulla-Wholesale-Lime ,2023-11-22,795
28462,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-22,245
28463,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-22,90
28464,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-22,215
28465,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-22,490
28466,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-22,195
28467,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-22,285
28468,Vegetable-Dambulla-Wholesale-Beans ,2023-11-22,425
28469,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-23,165
28470,Other-Dambulla-Wholesale-Coconut ,2023-11-23,88
28471,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-23,"1,010"
28472,Other-Dambulla-Wholesale-Potatoes (local) ,2023-11-23,295
28473,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-23,195
28474,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-23,245
28475,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-23,250
28476,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-23,375
28477,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-23,125
28478,Vegetable-Dambulla-Wholesale-Beans ,2023-11-23,475
28479,Vegetable-Dambulla-Wholesale-Lime ,2023-11-23,775
28480,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-23,275
28481,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-23,75
28482,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-23,275
28483,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-23,325
28484,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-23,255
28485,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-23,260
28486,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-23,545
28487,Other-Dambulla-Wholesale-Red Onions (imp) ,2023-11-24,435
28488,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-24,248
28489,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-24,190
28490,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-24,275
28491,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-24,"1,010"
28492,Other-Dambulla-Wholesale-Coconut ,2023-11-24,75
28493,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-24,173
28494,Other-Dambulla-Wholesale-Potatoes (local) ,2023-11-24,295
28495,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-24,340
28496,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-24,130
28497,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-24,635
28498,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-24,290
28499,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-24,265
28500,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-24,345
28501,Vegetable-Dambulla-Wholesale-Beans ,2023-11-24,490
28502,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-24,90
28503,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-24,265
28504,Vegetable-Dambulla-Wholesale-Lime ,2023-11-24,695
28505,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-24,255
28506,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-27,430
28507,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-27,170
28508,Other-Dambulla-Wholesale-Coconut ,2023-11-27,83
28509,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-27,"1,025"
28510,Other-Dambulla-Wholesale-Potatoes (local) ,2023-11-27,275
28511,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-27,195
28512,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-27,253
28513,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-27,315
28514,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-27,145
28515,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-27,645
28516,Vegetable-Dambulla-Wholesale-Lime ,2023-11-27,825
28517,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-27,235
28518,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-27,85
28519,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-27,265
28520,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-27,345
28521,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-27,285
28522,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-27,290
28523,Vegetable-Dambulla-Wholesale-Beans ,2023-11-27,495
28524,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-28,325
28525,Other-Dambulla-Wholesale-Red Onions (imp) ,2023-11-28,190
28526,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-28,245
28527,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-28,165
28528,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-28,"1,250"
28529,Other-Dambulla-Wholesale-Coconut ,2023-11-28,88
28530,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-28,320
28531,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-28,190
28532,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-28,130
28533,Vegetable-Dambulla-Wholesale-Beans ,2023-11-28,450
28534,Vegetable-Dambulla-Wholesale-Lime ,2023-11-28,850
28535,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-28,255
28536,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-28,95
28537,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-28,280
28538,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-28,310
28539,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-28,335
28540,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-28,290
28541,Vegetable-Dambulla-Wholesale-Green Chilli ,2023-11-28,675
28542,Other-Dambulla-Wholesale-Potatoes (imp) ,2023-11-29,175
28543,Other-Dambulla-Wholesale-Coconut ,2023-11-29,83
28544,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2023-11-29,"1,010"
28545,Other-Dambulla-Wholesale-Big Onions (imp) ,2023-11-29,205
28546,Other-Dambulla-Wholesale-Big Onions (local) ,2023-11-29,255
28547,Other-Dambulla-Wholesale-Red Onions (imp) ,2023-11-29,405
28548,Other-Dambulla-Wholesale-Red Onions (local) ,2023-11-29,325
28549,Fruits-Dambulla-Wholesale-Pineapple ,2023-11-29,275
28550,Fruits-Dambulla-Wholesale-Banana (Sour) ,2023-11-29,115
28551,Vegetable-Dambulla-Wholesale-Beans ,2023-11-29,495
28552,Vegetable-Dambulla-Wholesale-Lime ,2023-11-29,775
28553,Vegetable-Dambulla-Wholesale-Snake gourd ,2023-11-29,245
28554,Vegetable-Dambulla-Wholesale-Pumpkin ,2023-11-29,88
28555,Vegetable-Dambulla-Wholesale-Brinjal ,2023-11-29,265
28556,Vegetable-Dambulla-Wholesale-Tomatoes ,2023-11-29,290
28557,Vegetable-Dambulla-Wholesale-Cabbage ,2023-11-29,315
28558,Vegetable-Dambulla-Wholesale-Carrot ,2023-11-29,345
